Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
32000,1.315547,0.00019999986,7.0077477,None,None,None
33000,1.3087671,0.00019999986,7.13116,351.0497470378876,351.04974751873385,3938.0
34000,1.3039441,0.00019999986,7.369132,None,None,None
35000,1.2906578,0.00019999986,7.530247,None,None,None
36000,1.2924334,0.00019999986,7.7019873,None,None,None
37000,1.2787124,0.00019999986,7.8321366,351.54687385559083,351.5468737729573,3938.0
38000,1.2988718,0.00019999986,7.975053,None,None,None
39000,1.3072275,0.00019999986,8.086751,None,None,None
40000,1.2765577,0.00019999986,8.183321,None,None,None
41000,1.2455435,0.00019999986,8.201653,352.61664679050443,352.6166468794917,3938.0
42000,1.2418164,0.00019999986,8.346535,None,None,None
43000,1.2165821,0.00019999986,8.3906555,None,None,None
44000,1.187141,0.00019999983,8.428419,None,None,None
45000,1.1789229,0.00019999983,8.384386,320.84955568205226,320.84955661460515,3586.5454545454545
46000,1.1754943,0.00019999983,8.526799,None,None,None
47000,1.1653473,0.00019999983,8.567841,None,None,None
48000,1.1814473,0.00019999983,8.62982,None,None,None
49000,1.1555439,0.00019999983,8.564514,320.6777467944405,320.6777475127164,3579.818181818182
50000,1.1744753,0.00019999983,8.644808,None,None,None
51000,1.2057098,0.00019999983,8.666906,None,None,None
52000,1.2100263,0.00019999983,8.672819,None,None,None
53000,1.202217,0.00019999975,8.619277,320.7604238770225,320.7604230670735,3579.5454545454545
54000,1.1784564,0.00019999975,8.723196,None,None,None
55000,1.150663,0.00019999975,8.722857,None,None,None
56000,1.1191372,0.00019999972,8.744411,None,None,None
57000,1.0982704,0.00019999972,8.67429,352.786481487751,352.7864815924215,3931.2
58000,1.0705918,0.00019999972,8.772488,None,None,None
59000,1.0701731,0.00019999972,8.784525,None,None,None
60000,1.0607206,0.00019999972,8.785724,None,None,None
61000,1.0654376,0.00019999972,8.667557,321.6062828844244,321.60628310945475,3586.2727272727275
62000,1.083172,0.00019999972,8.78312,None,None,None
63000,1.100779,0.00019999972,8.7749605,None,None,None
64000,1.0832224,0.00019999972,8.773229,None,None,None
65000,1.0664978,0.00019999972,8.7012005,352.86922999620435,352.86922941925036,3931.0
66000,1.0545131,0.00019999972,8.753729,None,None,None
67000,1.0542401,0.00019999972,8.765513,None,None,None
68000,1.0590547,0.00019999969,8.799356,None,None,None
69000,1.0468591,0.00019999967,8.669444,295.2255784322818,295.2255789885084,3292.5833333333335
70000,1.0560694,0.00019999967,8.824963,None,None,None
71000,1.0664109,0.00019999967,8.835348,None,None,None
72000,1.0782949,0.00019999967,8.834679,None,None,None
73000,1.0335952,0.00019999967,8.78093,352.6537942171097,352.65379521573334,3924.7
74000,1.0290064,0.00019999967,8.884757,None,None,None
75000,1.0291357,0.00019999967,8.891201,None,None,None
76000,1.0192022,0.00019999967,8.890055,None,None,None
77000,1.0295027,0.00019999967,8.813467,354.068347287178,354.0683470264488,3938.0
78000,1.037287,0.00019999967,8.89472,None,None,None
79000,1.0251577,0.00019999967,8.877352,None,None,None
80000,0.9933939,0.00019999967,8.885562,None,None,None
81000,0.9793875,0.00019999967,8.838747,353.6985847234726,353.6985846113936,3938.0
82000,0.99322206,0.00019999967,8.92657,None,None,None
83000,1.0036185,0.00019999966,8.940434,None,None,None
84000,1.0039144,0.00019999966,8.896845,None,None,None
85000,0.9582299,0.00019999966,8.803171,321.9519413384524,321.9519414206816,3585.818181818182
86000,0.9506556,0.00019999965,8.936408,None,None,None
87000,0.95480275,0.00019999965,8.971219,None,None,None
88000,0.9554658,0.00019999965,8.978287,None,None,None
89000,0.9226211,0.00019999965,8.89414,294.2779510418574,294.27795056145504,3286.1666666666665
90000,0.9237056,0.00019999965,8.977417,None,None,None
91000,0.92800367,0.00019999965,8.9600935,None,None,None
92000,0.9137284,0.00019999965,8.945886,None,None,None
93000,0.92748743,0.00019999965,8.818074,320.8265399336815,320.8265400261986,3575.4545454545455
94000,0.9495896,0.00019999965,8.924234,None,None,None
95000,0.95403105,0.00019999965,8.913061,None,None,None
96000,0.95208967,0.00019999965,8.896996,None,None,None
97000,0.92571646,0.00019999965,8.809183,353.22421305179597,353.22421364844485,3931.1
98000,0.9012862,0.00019999965,8.880011,None,None,None
99000,0.8992535,0.00019999965,8.849873,None,None,None
100000,0.9110958,0.00019999963,8.859263,None,None,None
101000,0.9192326,0.0001999996,8.753194,353.993137049675,353.99313746987434,3938.0
102000,0.95039153,0.0001999996,8.8850765,None,None,None
103000,0.9095028,0.0001999996,8.853633,None,None,None
104000,0.9185185,0.0001999996,8.8862505,None,None,None
105000,0.9302841,0.0001999996,8.839839,353.59800906181334,353.5980085862506,3938.0
106000,0.9390647,0.0001999996,8.906127,None,None,None
107000,0.9336093,0.0001999996,8.899538,None,None,None
108000,0.93099356,0.0001999996,8.895243,None,None,None
109000,0.9425438,0.0001999996,8.825224,321.8946228460832,321.8946228697386,3585.818181818182
110000,0.96495163,0.0001999996,8.873172,None,None,None
111000,0.97138935,0.0001999996,8.864528,None,None,None
112000,0.9781297,0.0001999996,8.8702755,None,None,None
113000,0.9650697,0.00019999957,8.805893,353.70486602783205,353.70486591150836,3931.6
114000,0.97945386,0.00019999957,8.897858,None,None,None
115000,0.98807627,0.00019999954,8.889906,None,None,None
116000,0.9783097,0.00019999949,8.843704,None,None,None
117000,0.9677257,0.00019999949,8.745697,294.781253144145,294.78125329334836,3292.4166666666665
118000,0.98757875,0.00019999949,8.871654,None,None,None
119000,0.96251434,0.00019999949,8.885776,None,None,None
120000,0.95665526,0.00019999949,8.862626,None,None,None
121000,0.95702136,0.00019999949,8.811572,352.97112753391264,352.97112792568845,3924.9
122000,0.9488516,0.00019999949,8.857897,None,None,None
123000,0.943691,0.00019999949,8.89088,None,None,None
124000,0.942049,0.00019999949,8.922209,None,None,None
125000,0.93634826,0.00019999949,8.815902,322.20520046624273,322.2052005510304,3585.909090909091
126000,0.9501201,0.00019999949,8.9280205,None,None,None
127000,0.9583414,0.00019999947,8.950262,None,None,None
128000,0.95843726,0.00019999946,8.962325,None,None,None
129000,0.9511778,0.00019999946,8.904831,353.33346791267394,353.3334677529859,3931.4
130000,0.9434043,0.00019999946,8.958276,None,None,None
131000,0.9288541,0.00019999946,8.923939,None,None,None
132000,0.9244796,0.00019999946,8.90537,None,None,None
133000,0.8980387,0.00019999946,8.827451,321.8769131844694,321.8769128660507,3585.909090909091
134000,0.89794934,0.00019999946,8.906634,None,None,None
135000,0.89418614,0.00019999946,8.918066,None,None,None
136000,0.88803744,0.00019999946,8.952415,None,None,None
137000,0.8547355,0.00019999946,8.872375,353.60261578559874,353.60261458663365,3931.4
138000,0.84308773,0.00019999946,8.9353285,None,None,None
139000,0.841201,0.00019999944,8.926962,None,None,None
140000,0.8276816,0.00019999943,8.924441,None,None,None
141000,0.8228082,0.00019999943,8.875987,353.45725481510163,353.4572547048094,3938.0
142000,0.81961316,0.00019999943,8.926551,None,None,None
143000,0.8138726,0.00019999943,8.928703,None,None,None
144000,0.8164002,0.00019999943,8.907373,None,None,None
145000,0.8173721,0.00019999943,8.830082,354.19773132801055,354.19773093777565,3938.0
146000,0.8190551,0.00019999943,8.904728,None,None,None
147000,0.81155676,0.00019999943,8.911261,None,None,None
148000,0.81074125,0.00019999943,8.87752,None,None,None
149000,0.7645789,0.00019999943,8.770803,353.4102616548538,353.41026102794535,3938.0
150000,0.7581068,0.00019999943,8.866784,None,None,None
151000,0.77763027,0.00019999943,8.8538,None,None,None
152000,0.7969945,0.00019999943,8.826068,None,None,None
153000,0.79718226,0.00019999943,8.746188,353.2975817203522,353.2975820868977,3938.0
154000,0.79098606,0.00019999943,8.797128,None,None,None
155000,0.778562,0.00019999943,8.784653,None,None,None
156000,0.7645844,0.00019999943,8.802888,None,None,None
157000,0.7488767,0.00019999943,8.756895,353.377453494072,353.37745394749953,3938.0
158000,0.7441288,0.00019999943,8.810612,None,None,None
159000,0.757612,0.00019999943,8.8252,None,None,None
160000,0.7851784,0.0001999994,8.85123,None,None,None
161000,0.7750449,0.00019999937,8.799733,353.5337922811508,353.53379235041905,3938.0
162000,0.7681874,0.00019999937,8.832538,None,None,None
163000,0.76701194,0.00019999937,8.858918,None,None,None
164000,0.7801023,0.00019999937,8.8953285,None,None,None
165000,0.7583982,0.00019999937,8.862477,321.5464104305614,321.54641005701075,3584.909090909091
166000,0.7576423,0.00019999937,8.937842,None,None,None
167000,0.7583842,0.00019999937,8.946019,None,None,None
168000,0.7664126,0.00019999937,8.956691,None,None,None
169000,0.7484606,0.0001999993,8.845229,321.38435092297465,321.38435107850086,3581.4545454545455
170000,0.7205766,0.00019999927,8.919214,None,None,None
171000,0.7038856,0.00019999927,8.914571,None,None,None
172000,0.7008462,0.00019999925,8.908903,None,None,None
173000,0.6941993,0.00019999924,8.827078,353.2384786605835,353.2384778247081,3930.9
174000,0.71130687,0.00019999924,8.8800955,None,None,None
175000,0.74961203,0.00019999924,8.863152,None,None,None
176000,0.76072043,0.00019999924,8.852347,None,None,None
177000,0.7278523,0.00019999924,8.779245,354.01373314857483,354.01373322609993,3938.0
178000,0.7342619,0.00019999924,8.841357,None,None,None
179000,0.7446508,0.00019999924,8.832545,None,None,None
180000,0.77159643,0.00019999924,8.853133,None,None,None
181000,0.7720828,0.00019999924,8.748112,321.7464446371252,321.74644437185646,3586.2727272727275
182000,0.7475891,0.00019999924,8.874705,None,None,None
183000,0.7409944,0.00019999924,8.865735,None,None,None
184000,0.7549021,0.00019999922,8.882332,None,None,None
185000,0.73519,0.00019999921,8.773714,352.5013239979744,352.50132473990743,3931.0
186000,0.7211093,0.00019999921,8.847702,None,None,None
187000,0.69532543,0.00019999921,8.859113,None,None,None
188000,0.67786986,0.00019999921,8.852983,None,None,None
189000,0.6878753,0.00019999921,8.772432,353.22588320970533,353.22588363038903,3938.0
190000,0.68697715,0.00019999921,8.7999525,None,None,None
191000,0.69722027,0.00019999921,8.798605,None,None,None
192000,0.6918578,0.00019999921,8.794331,None,None,None
193000,0.6987814,0.00019999921,8.735137,321.40166956186295,321.4016696468538,3585.909090909091
194000,0.7201522,0.00019999921,8.844411,None,None,None
195000,0.72416914,0.00019999921,8.844424,None,None,None
196000,0.7274502,0.00019999921,8.863415,None,None,None
197000,0.72508126,0.00019999921,8.77521,294.1147104700406,294.1147101637727,3285.5833333333335
198000,0.74281794,0.00019999921,8.944459,None,None,None
199000,0.7449478,0.0001999992,8.955871,None,None,None
200000,0.73121256,0.00019999918,8.933216,None,None,None
201000,0.705471,0.00019999918,8.841133,351.78848948478696,351.7884906702966,3926.7
