Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
47000,1.6875422,0.00019999983,3.2060537,None,None,None
48000,1.6751577,0.00019999983,3.167384,None,None,None
49000,1.6755713,0.00019999983,3.3553572,334.6079064210256,334.6079078990345,3938.0
50000,1.682291,0.00019999983,3.4639752,None,None,None
51000,1.6764507,0.00019999983,3.4474273,None,None,None
52000,1.6630213,0.00019999983,3.521361,None,None,None
53000,1.6257888,0.00019999975,3.62132,336.5792981783549,336.57929782666423,3938.0
54000,1.6445832,0.00019999975,3.6719806,None,None,None
55000,1.641158,0.00019999975,3.6026216,187.30411785840988,187.30411824800717,2237.0
56000,1.604405,0.00019999972,3.8972685,None,None,None
57000,1.6011959,0.00019999972,3.8903317,218.92458554108939,218.92458545452246,2446.3333333333335
58000,1.5922844,0.00019999972,3.895088,None,None,None
59000,1.5928454,0.00019999972,4.003667,None,None,None
60000,1.5932063,0.00019999972,4.1398215,None,None,None
61000,1.5873728,0.00019999972,4.0710225,347.032164812088,347.0321651760023,3938.0
62000,1.585626,0.00019999972,4.1425905,None,None,None
63000,1.5994077,0.00019999972,4.3496237,None,None,None
64000,1.5887684,0.00019999972,4.3353686,None,None,None
65000,1.5952675,0.00019999972,4.305337,340.06297667821246,340.0629791543858,3938.0
66000,1.5781709,0.00019999972,4.4701953,None,None,None
67000,1.555621,0.00019999972,4.5391197,None,None,None
68000,1.5715926,0.00019999969,4.57151,None,None,None
69000,1.5644932,0.00019999967,4.5648913,348.50755230585736,348.50755065305566,3938.0
70000,1.5229189,0.00019999967,4.7772436,None,None,None
71000,1.5249292,0.00019999967,4.790304,None,None,None
72000,1.5281274,0.00019999967,4.7923913,None,None,None
73000,1.5153601,0.00019999967,4.8470097,264.816258944571,264.816257437118,2973.25
74000,1.5273325,0.00019999967,5.029383,None,None,None
75000,1.5208149,0.00019999967,5.023515,None,None,None
76000,1.5007088,0.00019999967,5.086162,None,None,None
77000,1.5044048,0.00019999967,5.210595,347.63108309110004,347.6310838725379,3911.3333333333335
78000,1.4902968,0.00019999967,5.2470803,None,None,None
79000,1.4953371,0.00019999967,5.2539797,None,None,None
80000,1.4845445,0.00019999967,5.4695115,None,None,None
81000,1.4795346,0.00019999967,5.4438744,353.93529359499615,353.93529573715233,3938.0
82000,1.4883413,0.00019999967,5.5037837,None,None,None
83000,1.4701184,0.00019999966,5.59327,None,None,None
84000,1.4573289,0.00019999966,5.6964965,None,None,None
85000,1.4480772,0.00019999966,5.6347556,358.0345626672109,358.0345646032056,3938.0
86000,1.4548929,0.00019999965,5.7043896,None,None,None
87000,1.4245468,0.00019999965,5.932373,None,None,None
88000,1.4285879,0.00019999965,5.9319706,None,None,None
89000,1.432159,0.00019999965,5.8960166,357.15545113881427,357.15544977790097,3938.0
90000,1.4188466,0.00019999965,6.0731554,None,None,None
91000,1.390104,0.00019999965,6.156692,None,None,None
92000,1.3905996,0.00019999965,6.155702,None,None,None
93000,1.3957785,0.00019999965,6.133455,354.85138519605,354.85138555129134,3938.0
94000,1.3548651,0.00019999965,6.357825,None,None,None
95000,1.3481839,0.00019999965,6.3513665,None,None,None
96000,1.3548659,0.00019999965,6.3514824,None,None,None
97000,1.3855008,0.00019999965,6.472626,353.56480654080707,353.5648048622318,3938.0
98000,1.387875,0.00019999965,6.5618315,None,None,None
99000,1.3753384,0.00019999965,6.554464,None,None,None
100000,1.3738761,0.00019999963,6.6208396,None,None,None
101000,1.3693398,0.0001999996,6.697645,358.40696899096173,358.4069709068329,3938.0
102000,1.3655953,0.0001999996,6.759415,None,None,None
103000,1.3704944,0.0001999996,6.768795,None,None,None
104000,1.3760825,0.0001999996,6.957063,None,None,None
105000,1.3813087,0.0001999996,6.922684,355.1835877895355,355.18358710165677,3938.0
106000,1.3913113,0.0001999996,6.992499,None,None,None
107000,1.3781056,0.0001999996,7.0754333,None,None,None
108000,1.34927,0.0001999996,7.189647,None,None,None
109000,1.3544393,0.0001999996,7.1347337,359.62601828575134,359.62601852661464,3938.0
110000,1.3527012,0.0001999996,7.189868,None,None,None
111000,1.3198206,0.0001999996,7.3851495,None,None,None
112000,1.3337442,0.0001999996,7.403893,None,None,None
113000,1.3226495,0.00019999957,7.3209724,359.31597844759625,359.3159775052579,3938.0
114000,1.3288698,0.00019999957,7.5003963,None,None,None
