Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
66000,1.6333921,0.00019999972,11.791221,83.82414692640305,83.82414669529115,187.66666666666666
67000,1.5960035,0.00019999972,12.017721,74.35401922361604,74.35401904479508,174.75862068965517
68000,1.6040931,0.00019999969,12.148074,68.77925806660807,68.77925818963558,155.83870967741936
69000,1.6267912,0.00019999967,12.829187,80.68213021993637,80.68212974329596,180.44
70000,1.5958627,0.00019999967,12.629639,90.80261392891407,90.80261386700909,218.33333333333334
71000,1.5863681,0.00019999967,12.558869,95.9783708073876,95.97837024625254,223.22727272727272
72000,1.5874711,0.00019999967,13.327531,96.18395378278649,96.18395334903187,211.82608695652175
73000,1.6129345,0.00019999967,13.560991,79.9935890553253,79.99358902519349,175.82142857142858
74000,1.6024221,0.00019999967,13.45718,97.7523638010025,97.75236426773304,220.47826086956522
75000,1.5653652,0.00019999967,13.102342,84.00547913312911,84.0054792177165,188.55
76000,1.5321583,0.00019999967,12.458886,104.12181572879062,104.12181569483586,242.47058823529412
77000,1.5579915,0.00019999967,14.048719,110.80315505680831,110.80315536188604,298.4347826086956
78000,1.5597522,0.00019999967,14.926904,82.19164644394603,82.191647028018,183.5
79000,1.5608513,0.00019999967,14.179731,87.54997566342354,87.5499764165188,199.375
80000,1.5952114,0.00019999967,13.845302,69.30667091957454,69.3066707171574,162.06896551724137
81000,1.6100092,0.00019999967,15.19404,77.6946575251119,77.69465760885716,170.31034482758622
82000,1.632034,0.00019999967,13.497327,60.93909002795364,60.93908988602617,153.72727272727272
83000,1.6080992,0.00019999966,14.996277,74.21250821590424,74.21250815894746,165.92
84000,1.5796375,0.00019999966,15.281249,100.95117039843039,100.95117004427712,218.36363636363637
85000,1.5982512,0.00019999966,15.037422,92.25543242863155,92.25543260844455,198.6206896551724
86000,1.5821861,0.00019999965,15.951651,131.73117945591608,131.7311796194641,286.46666666666664
87000,1.559308,0.00019999965,15.637877,111.19482976457347,111.1948301989241,240.2608695652174
88000,1.5618913,0.00019999965,16.295244,94.22849021787229,94.22848994209515,211.30434782608697
89000,1.5896139,0.00019999965,16.018553,60.199594936587594,60.19959525043051,143.15151515151516
90000,1.5473549,0.00019999965,17.219774,96.67245196945527,96.67245245277573,222.64705882352942
91000,1.5011145,0.00019999965,17.016638,105.43125539355808,105.43125569336513,234.44444444444446
92000,1.5781327,0.00019999965,16.779581,123.33639764098021,123.33639783140153,276.6923076923077
93000,1.6375369,0.00019999965,16.036821,53.06238555206972,53.06238598829655,130.41176470588235
